Displacement,Speed,Class
0.5277269171756463,0.8100595856039079,0
14.033273076048143,13.83982665292087,0
12.322075276575209,12.338743044334503,0
37.33269748417361,12.81648638377544,0
362.1751470659062,12.968722258179008,1
29.902436624562675,29.904167393282982,0
139.73750418461003,0.0,1
0.1617806053469331,4.6129811591390496e-14,0
440.0341070890723,2.5856508560011333,1
33.70061377977699,33.74534388301449,0
13.883436922049322,13.795617215643071,0
13.592867622456758,13.536866222016684,0
12.889466195236782,12.893307420822056,0
381.1459656677599,0.0,1
29.948545853973943,29.92610996844247,0
22.531496313306366,13.691954847907745,1
0.0,4.5491905835057176e-14,0
29.71669125310321,29.778971335412827,0
4.3977562848256735,3.285781437955324,0
251.84600640407368,13.340732467191582,1
273.23569533138823,34.78654199572373,1
12.527318827366022,13.74244487663332,0
29.89168720906612,29.88838663920644,0
589.5564877864674,0.8465144797487005,1
0.0,4.7058793225718165e-14,0
1.536265679461652,2.101931834943469,0
30.13097138638831,30.259683134391384,0
386.2251462561461,0.0,1
26.79310729168113,13.384777868958064,0
7.432558135559159,9.033561608419005,0
237.2843698533333,0.0,1
146.57990650698275,30.493527996517518,1
219.5781016400084,13.306858276059671,1
13.424383605013068,13.46937589159138,0
351.19729972603744,8.166050192408951,1
49.882389843655055,31.57136837971029,1
15.410516305245872,15.27434714197514,0
307.51744534938746,7.407607932869141,1
29.914633891854898,29.898861663630232,0
1.505409369328773,2.195926667804039,0
367.2507833401748,31.64604441398038,1
10.864401558674842,10.727842123443224,0
12.89905765153064,12.836803255228988,0
89.82924898482928,29.89155753624176,0
29.834198518298635,29.792043786598303,0
107.29827573646789,9.558425046453042,1
0.0,0.0,0
0.0,4.5826509185448744e-14,0
252.2773295155409,31.9758427232411,1
394.2223546158575,6.773331017342712,1
191.4692078967689,2.688620793288695,1
0.0,0.0,0
39.64411849211726,39.6520982977104,0
587.7806151384376,0.4287045008857967,1
36.42949146907452,36.427290500786526,0
0.0,4.6037236132080046e-14,0
29.94426946425269,29.890700605282788,0
29.75308858849728,29.76782349847661,0
601.6700264402979,5.40238987995288,1
546.9480834636947,31.561572462057047,1
539.4887667304857,30.921135738977902,1
79.92773965486396,0.0,1
376.9770441283724,0.0,1
13.540841424253346,11.964044463574275,0
12.877075212876266,12.851778246321444,0
33.39412534443584,33.35870647160473,0
29.949523710855296,30.04496101964256,0
338.9126936424535,15.456407207212,1
29.819127975673904,29.867058627231437,0
29.927427594288456,29.93060276149772,0
15.14269995358083,15.083863085234032,0
6.1872754166651065,5.119311082706561,0
33.3520893690926,33.334619786428725,0
13.27348598009238,12.208923004824866,0
89.63145280897774,35.1349920656427,1
36.42760621412054,36.41616732569402,0
35.389853753005546,35.36638213747041,0
7.380651314583003,6.566085110955865,0
0.0,4.7600557944862215e-14,0
50.7929064565431,0.0,1
219.4968464370577,0.0,1
30.71119381727902,30.85836981753441,0
242.51231518470624,0.0,1
38.35769581189727,38.43625767541672,0
121.04779483675128,13.042223844767104,1
12.879479203799642,12.84693915515552,0
10.467945658883892,12.264820169080938,0
139.0693399653626,12.41823453806736,1
5.21636367567455,6.707209584568756,0
200.47463587656435,8.35130489442547,1
350.0478820766048,31.5722505175402,1
29.90356655214252,29.986190762668848,0
0.0,4.7464115427585694e-14,0
164.13799232211232,11.961526022929016,1
0.0297223436829154,0.446634324308834,0
29.909680760786628,29.889149316311816,0
436.026067732247,13.61872861881564,1
2.018854697022129,0.588043319879679,0
340.3239732899597,17.075410100180154,1
371.5222898615232,34.84215850682091,1
0.0,4.5826509185448744e-14,0
42.85181298176649,18.003965885826176,1
0.000987917709051,0.2339512029291332,0
0.0,4.735558889843071e-14,0
6.088360484526303,7.004414661274288,0
11.200249487356004,11.346801410080284,0
49.882389843655055,31.57136837971029,1
386.3125534327412,0.0,1
30.312743067507647,30.323998248475743,0
69.04118522952415,29.95944100296213,1
267.2726536708723,35.17739206126306,1
38.970293596433805,38.91463623415078,0
30.11948254843116,30.18491028472549,0
0.0,0.0,0
0.0,4.667973343365302e-14,0
13.575910523628467,13.560411182313391,0
427.415190158698,0.0,1
33.36859373031195,33.34005562633411,0
0.0,4.6750635615955547e-14,0
15.60429609498395,5.602293671830202,0
39.65794021310156,39.664421893421896,0
38.34643046874563,38.42874307456747,0
171.1158085572691,10.774562893525358,1
30.04192863437626,30.04514133966172,0
13.500506351970934,13.549840389364103,0
0.0,4.5491905835057176e-14,0
168.85178590390146,34.04060703832498,1
0.2473963408008006,4.5444803496867165e-14,0
3.2231724307723355,4.447215082164733,0
0.0,4.715781837893722e-14,0
30.490764983833422,30.524022223609123,0
0.0,4.706058916998803e-14,0
183.91196892031613,2.5893856371136118e-12,1
464.795859971214,0.0,1
0.0,4.7260001953766224e-14,0
444.2722435398604,34.35427246742694,1
11.264295334236458,8.557902815153382,0
0.0,4.595097777168642e-14,0
334.5456831068095,0.4411356318573234,1
29.715543438144707,29.737247418442188,0
186.46973637660363,34.35427246742694,1
39.66631334144775,39.5792268812874,0
364.2070942778028,30.13097878583636,1
29.98526110635994,30.13467494886232,0
394.2223546158575,6.773331017342712,1
30.837535936892845,31.021554042186583,0
17.03271292087219,15.7563416853617,0
41.38436214008073,41.41793235640156,0
11.543227005454789,10.449126202668394,0
33.3520893690926,33.334619786428725,0
29.73040296905813,29.74535095019257,0
13.90564156183754,13.920929848064969,0
5.591907603686654,6.533348914733483,0
30.17782123687016,30.28327604429886,0
14.334877405011497,14.285438699319576,0
30.108730831049076,30.25159313398892,0
14.219346809795322,13.558972096668256,0
29.87542058461561,29.9562804464344,0
517.0857981412003,4.7274726943365086e-14,1
16.471286658003024,16.525659528947408,0
13.494890743514668,13.55750425200181,0
10.822137803811875,11.298066700983677,0
339.7982098039324,0.0,1
33.944758884252444,33.98591364813751,0
351.19729972603744,8.166050192408951,1
445.72287366312094,7.567736273566298,1
564.9018466563356,31.5982015567178,1
416.5181936758393,38.12560476521233,1
376.9770441283724,0.0,1
532.458371086113,10.72396096683027,1
0.0,4.637332301397695e-14,0
2.3393778103806904,1.370393739640306,0
16.498878646618778,16.486504897682433,0
13.496269840067056,13.561926279137545,0
0.0,4.5826509185448744e-14,0
600.6446236798567,38.1252644116638,1
13.755735025002664,13.70881851990774,0
369.6585470080842,29.90509775041711,1
431.0868775721121,34.36540591334681,1
60.31922813365541,30.23068902467672,0
16.487527282378547,16.58657534245166,0
451.41881301053314,35.45258514956439,1
12.35158917661551,12.28934970508427,0
201.2176343621174,12.92976824206675,1
443.8775046329536,0.0,1
29.98945391517434,29.893536006212237,0
32.01037286432471,38.182418074975416,1
503.5322810212863,30.26111056165237,1
177.9171745648292,10.720445682342756,1
11.301493072636111,11.282749530343574,0
29.91058792742937,29.92148317374638,0
452.3563212885969,16.39924224466763,1
29.913937351837497,29.941645129071556,0
10.020882659237236,10.798270254974126,0
506.3139316599933,30.029836102709123,1
248.86150839972717,34.74752948074211,1
115.04222987033152,38.41380844226777,0
220.3121259057828,10.353579140891732,1
0.0,4.746597608208482e-14,0
31.65377168879896,31.750953004342517,0
47.70640567642851,8.096286659053021,1
34.72833348271387,34.71157633488665,0
9.502500868533923,8.43253956710548,0
134.41382039627717,12.326110761905316,1
13.417066800067907,13.391559757056989,0
29.943740960755363,29.97850727275381,0
324.4115006616404,17.139445429277103,1
29.904256322540423,29.99476481013,0
29.942320579592128,29.88046692357939,0
110.5086236841058,12.30295330409058,0
39.65031025000425,39.59188262964445,0
35.35129043093187,35.43976659698737,0
351.19729972603744,8.166050192408951,1
30.17782123687016,30.28327604429886,0
29.717734775820368,29.765275298572345,0
349.6348067899218,6.56024291012088,1
14.136476071097444,14.223402029242166,0
12.437406496370956,12.403798439339484,0
29.949245523946807,30.04027172733706,0
0.0,4.655844306941935e-14,0
15.78395622272382,15.380879635400534,0
154.79515043882526,14.540062066089916,1
0.0,0.0,0
11.200249487356004,11.346801410080284,0
168.85178590390146,34.04060703832498,1
13.59784960344633,13.50564105579367,0
585.9692818081601,13.634465667175226,1
57.78919885970576,29.93626159057253,1
13.941866301040498,13.857893676385114,0
18.4379394576106,9.042038520023734,0
0.0,4.729583857978527e-14,0
59.420951448913854,29.74506482233891,0
1.9831045226533184,1.7375765419087237,0
532.2706437741776,1.0117348439805631,1
2.6816176160839142,3.785728039559987,0
59.611669181580105,15.336106954352998,0
30.00880943064508,30.1260163123668,0
29.89705294724329,29.960186033943,0
59.87756158472315,30.04071657238957,0
0.0,4.5565549754098085e-14,0
0.0,0.0,0
259.41646163361884,30.401345782241005,1
586.6455425915693,23.995910504432832,1
390.6770815013806,13.62969359356268,1
0.0,0.0,0
246.7609981674148,8.920305188404953,1
0.0,0.0,0
4.239647016596318,3.0869615155258785,0
0.0,4.5551615189382656e-14,0
22.614809002571786,11.260097176384065,0
459.29699555845457,7.661010778820857,1
0.0,4.735239896328266e-14,0
29.75308858849728,29.76782349847661,0
547.9193324481228,3.548212336841507,1
15.44746835777199,15.459887807163806,0
471.7313851300444,10.350056982778671,1
515.1765339462224,38.19559669386566,1
16.498878646618778,16.486504897682433,0
30.517730140045003,30.523364932066382,0
14.031166663864198,14.161852005227738,0
13.8534446350326,13.866501505311875,0
211.9445957202491,9.38621219482576,0
497.79126896649495,29.968727890316572,1
375.4022503171251,34.82157463744143,1
219.4968464370577,0.0,1
0.246482025295265,0.4385638542752713,0
12.339028500818513,12.237626068625644,0
37.51745811005996,37.485566834749775,0
342.8774837810621,2.881311190439342,1
12.884579416559758,12.89914877494444,0
344.9327872065764,29.948481537856942,1
394.0369658446984,0.0,1
1.8962671709504488,0.7185402565592157,0
449.43789150604897,4.316741327600229,1
92.63554834579304,30.3336923065685,1
417.6194658288066,30.945006366458323,1
11.057357780231689,11.352901737310804,0
14.1387426608755,14.139373661828028,0
16.486625945163787,16.500383706414112,0
13.55950395352984,13.51659599461563,0
0.0,4.5993967463912937e-14,0
0.0,4.7139664530398574e-14,0
0.0,4.6737129158539374e-14,0
2.613104771226737,3.273433334642367,0
3.2231724307723355,4.447215082164733,0
12.240684268024276,12.2147373684022,0
10.275746123165886,9.097692156984523,0
29.87542058461561,29.9562804464344,0
0.5588546693767659,0.8719795087844388,0
29.93079412829042,29.95351328285912,0
0.0,0.0,0
29.9631264207334,29.977289370804797,0
13.491512501991444,13.50233774647087,0
8.782188280171606,7.571429600276331,0
12.3168713561313,12.31921333916117,0
310.7150739974825,0.7450454951536847,1
341.5304669860875,13.0425639830963,1
0.0,4.767903828066807e-14,0
15.410679626253344,15.441137298780422,0
35.9864720922766,36.054848017582295,0
3.2231724307723355,4.447215082164733,0
278.7158623699433,30.087109955440354,1
14.980141915319605,15.237752429697265,0
151.3578572515039,5.883712288881591,1
13.999167538097169,13.951138953345191,0
15.315570819557776,15.31365166150599,0
11.282433831145784,11.061008118808118,0
15.298750155372904,14.929837409743511,0
2.3777160852250563,3.346235032722914,0
12.42534595678164,11.32224451931856,0
94.3194279552849,16.40578346618663,1
345.4991905688287,10.764099262707528,1
222.08863993400783,34.30586163563117,1
495.8814583627744,31.67147354902216,1
24.20857310331689,12.347205660863311,0
109.2109584510862,2.2307557723474223,1
1.0413782024833014,1.4617561248539883,0
35.478631755543866,35.507644732685314,0
5.025403127497873,3.921768639946042,0
352.94492696906553,30.13097878583636,1
480.8457168530549,16.413064887977463,1
435.68866584076,10.789801821102516,1
12.876948508930576,12.872688856540442,0
12.1771050828444,6.533348914733483,0
60.38109429094212,30.35418919995214,0
403.715038468241,13.641543638778948,1
40.22739974950104,40.4797839610356,0
29.89356187245966,29.91747831481509,0
11.282433831145784,11.061008118808118,0
10.945191534827698,10.94280377296216,0
6.11525031266157,4.879091077050143,0
93.73234174704623,34.39227159149524,1
43.87767291735109,42.72007354243814,0
160.8808889252619,13.649947034279446,1
3.5587062643563265,2.865043613812853,0
13.755735025002664,13.70881851990774,0
68.06599594970945,34.09771840994614,0
30.620080841943107,30.64355283328303,0
36.4063139613682,36.51329429504248,0
9.93572830291899,6.4359297717487385,0
59.93889297191577,29.94142491486273,0
136.36807599977703,12.729700876176206,0
38.35358269874331,38.41380844226777,0
385.7408966518689,2.659714164658443,1
29.819127975673904,29.867058627231437,0
29.909528869490742,29.917228628564622,0
10.886638513130723,9.891319764831808,0
14.931291885560194,15.435746200952607,0
11.82962583359059,10.703405907526674,0
449.1063932000479,14.583342457592112,1
0.0,4.740766593040853e-14,0
309.098249377769,0.4746908792385563,1
183.0363529369508,14.579568780301226,1
30.97227079852527,31.05770541372096,0
57.78919885970576,29.93626159057253,1
79.30172430729209,39.58607430012045,0
506.3139316599933,30.029836102709123,1
14.931291885560194,15.435746200952607,0
18.499474612052826,18.36264833360261,0
123.22971874623254,15.37763917990674,0
16.393419845160114,15.816555822632369,0
0.0,4.623474588514724e-14,0
433.3521001673423,9.346192779762838,1
10.699762228753649,9.638533017398885,0
28.31283894933735,14.12499554925951,0
