Displacement,Speed,Class
4.786429814686072,3.639594733480194,0
16.486625945163787,16.500383706414112,0
3.281471227712412,4.445009805470567,0
13.848521631306228,13.85521910825029,0
0.0,4.7260001953766224e-14,0
0.0,0.0,0
0.0,44.2816342082203,1
0.0,1.58286196382436,1
0.0,4.6143699269622095e-14,0
0.0,4.767903828066807e-14,0
0.0,1.9576930435336128,1
0.0,3.319080234825156,1
3.2231724307723355,4.447215082164733,0
11.463576408491408,10.316128719249978,0
0.0,0.0,0
35.35671884500664,35.39782350299739,0
38.34542821043018,38.37500681529143,0
12.894533001843392,12.883126680966193,0
11.135437853975647,11.24052005557116,0
2.7284841053187847e-12,3.268805880103722e-09,0
29.70930436328386,29.81028081912539,0
10.99974138820388,10.813399677223694,0
3.2560744854513675,2.808612848703305,0
14.436216276801716,14.575388145664794,0
81.17920207360298,40.94449557072016,0
39.00702812692482,38.96352471357076,0
39.63243863891842,39.62044457507865,0
8.780101096732452,7.807294343460853,0
37.62481298212935,37.605429715627736,0
0.0,13.406305269904722,1
13.278568318215791,12.351146108495914,0
30.053034983379384,30.023391886579997,0
12.893979686416827,12.813566647836666,0
12.876948508930576,12.872688856540442,0
0.0,4.652239006540975e-14,0
39.66664760321784,39.55347956392063,0
188.17169036765236,37.605429715627736,0
13.357714744356825,13.88077179467808,0
13.767676906430342,13.71296027535174,0
118.93699962299068,39.6237083557745,0
14.219346809795322,13.558972096668256,0
0.5588546693767659,0.8719795087844388,0
0.0,8.40124028336095,1
0.0,4.6449936888183446e-14,0
0.5385437689702074,0.0,0
7.969578024362406,9.71623762324922,0
23.980282344242685,23.975435936758736,0
33.65374569467685,33.86520225276538,0
29.96442057091355,29.94501213267911,0
104.09309212671197,34.89916798760572,0
37.53654054733074,37.55269478207279,0
40.43704747320356,40.66582019839365,0
0.0,4.725428314570477e-14,0
13.401554258573594,13.353548597034408,0
29.93246991669624,29.991786413945857,0
8.534046367019279,7.406947524097471,0
35.93203571855569,36.0699670112354,0
7.360168627687426,6.285201626172814,0
0.0,13.4487717533032,1
3.080802471998759,2.072016664000844,0
0.5588546693767659,0.8719795087844388,0
12.02840292078496,12.01949126719802,0
13.584278107629444,13.56066546824498,0
23.925289456745784,23.90177706854928,0
0.0,0.0,1
72.8435516573701,36.357871849455314,0
39.64808787672652,39.60222624160662,0
7.380651314583003,6.566085110955865,0
29.91112255292545,29.96848718375317,0
38.31975883348364,38.35622042663833,0
0.0,30.784839718922303,1
34.70118192350664,34.75162708291403,0
29.97805626026116,29.903841074348897,0
14.95730601102709,13.917970667279883,0
0.0,4.6520268596124266e-14,0
29.737636319335063,29.840737841172785,0
35.372015847658496,35.474965405732846,0
34.57761518511506,34.611420682544804,0
33.373920533340325,33.367707835255615,0
12.255464131944926,12.206944367867328,0
161.80458304722657,4.697438088736929,0
17.919553268398392,20.312890571221207,0
29.93759185830168,29.945363365245868,0
0.0,13.4487717533032,1
27.015398448439427,13.549840389364103,0
29.721199377751912,29.794206309416243,0
34.01048769398882,33.98524308118334,0
30.614308339407348,30.675621985987213,0
30.293405291314247,30.308694416805405,0
38.9144794590727,39.02531603373102,0
0.0,30.127961149476388,1
39.74074949307536,19.892880317898125,0
0.0,30.025716484992028,1
0.0,5.5969354438886265,1
