Displacement,Speed,Class
7.934519497552174,5.171287923274576,0
3.4757091447681887,-41.28698219387661,0
-11407.21669045277,3545.8894764306024,1
-6015.169441327453,-2356.8261465989053,1
0.0,0.0,0
0.0,0.0,0
4.866438068377647,0.3623777788216102,0
-6.970317378714753,-0.7022176063928782,0
-3.4906675277193244,30.246262780079636,0
0.0,0.0,0
11.787572837554308,-7.432620334925559,0
7.781675366281888,-6.177720081326697,0
14.829144560882924,0.9760231721011224,0
0.0,0.0,0
0.0,0.0,0
-2.442359182850396,29.81476484069026,0
2183.5792628489435,-4235.066319815815,1
-13266.645862283183,6909.001078107394,1
-339.0121036488563,4841.336191049777,1
-3493.903451487422,4633.64177942276,1
9.094947017729282e-13,-2.273736754432321e-11,0
2.2957648980946037,0.2307480977697196,0
0.0,0.0,0
3.120891483705236,0.3599092598151401,0
-4642.57220168598,1687.7067117020488,1
0.0,0.0,0
-4.755819241863264,30.48762258904844,0
0.0,0.0,0
3466.317740371451,-1332.6759896008298,1
0.0,0.0,0
5.719882218530074,0.4992250426048485,0
-6822.65043891035,1843.2317458791656,1
8.934007460352404,1.0956425499343825,0
13.4024289763438,0.685946240910198,0
-146.86318565160036,-539.0979106305167,1
2.682642914858661,0.2420701350783929,0
-6675.365080134943,880.6187743321061,1
11.523720285297712,1.1287032833988633,0
10632.823323281482,-2236.616020440124,1
-1232.2372426558286,3071.370780118741,1
8.704686556408888,1.054353322843781,0
11.61008169699926,-4.067000455998823,0
-1.673615121291732,-5.935653586069748,0
-2.442359182850396,29.81476484069026,0
-3.4068054749500334,29.51960701432381,0
-5605.203838907182,3506.6044704290107,1
0.0,0.0,0
-4108.919909549877,9249.03271102812,1
-0.4423805252290549,-0.0445671806119207,0
0.0,0.0,0
12.455279138064723,0.6382629955951415,0
0.0548046573167084,0.0063202145138347,0
0.0,0.0,0
-9418.052667118607,1676.4704781817272,1
-0.0291451885323112,30.039721626653773,0
2.512192118763778,-29.8416314354572,0
0.0,0.0,0
0.3025614587704694,-2.141024775778533,0
13.56035648470788,1.8627259056356704,0
6.396343274577703,-75.97517040675848,0
0.0,0.0,0
-25.741103555888916,0.8989877608119059,0
11623.608865309508,-4170.469195349142,1
36.56655142155887,4.989522252705683,0
2.882613825808221,-39.56521871251061,0
14.264483018685496,1.1780934635962694,0
0.0,0.0,0
165.54381443187594,3318.2024771813303,1
2846.445722915232,-3190.3029694221914,1
13.126871105525424,0.6718429850025132,0
-2.455095810910734,29.97024548135141,0
-1.5673247728223032,37.50034428544677,0
-6255.952697470784,-4143.654121202417,1
-0.0201791474732999,-34.84308319781485,0
-1511.5335019584743,-76.56570605468005,1
9.391034344255786,0.5403779538874005,0
-14.15085935708612,-0.0480288223661773,0
0.2347123679073774,-4.683829315703406,0
-6.970317378714753,-0.7022176063928782,0
14.309040279316832,0.7332578267842109,0
-0.0174513333372487,-29.953032256923507,0
0.0,0.0,0
0.0,0.0,0
4.97219905955717,-33.940654306632496,0
926.3984305411576,-4684.946786728688,1
2575.1968708261847,2036.0120594268665,1
-6.972144293120891,60.41288858241387,0
-3.429712276597911,29.71809201371434,0
-0.2653617478999877,-10.560166177404426,0
2.8796281315694614,-34.20395507439753,0
9.21169700281007,1.8900024990489328,0
0.4866571907814432,1.1199008310568388,0
36.35780418473223,4.707726991491654,0
-3574.3290575873107,2325.455024256371,1
6.075795078279043,0.399896080383769,0
-930.3490968700498,-9804.886356345378,1
4005.4350203089416,-4445.579021354206,1
-2.3232838406183878,-33.87565125160836,0
10.098310666521684,1.4417318537380197,0
0.0,0.0,0
-488.9965928532183,5757.511190488003,1
-3.4295943952688503,29.717070584538305,0
-0.174250704469614,-2.2603918199874897,0
2602.506721559912,-6056.567369028926,1
15.665029537366536,-5.310113857270153,0
-5.000093330859272,-0.5037293683735697,0
-1.2475994261117194,29.88098312294096,0
-13.967575041670898,1.1575343288805016,0
23.753747715960344,3.0473095894958533,0
0.0,0.0,0
12.227207137895675,-8.402022245623812,0
-0.6190836769078487,-16.00687071860375,0
6936.807421632111,-441.1709913983941,1
12.901371392117651,0.960696559400276,0
0.1579589936800403,0.012251947587174,0
-1676.2991540227083,9516.447856556624,1
-4030.224884878844,2945.8169314311817,1
0.0,0.0,0
6.606585844621804,-2.9213305650491748,0
-0.2653617478999877,-10.560166177404426,0
-29.940245537583905,-105.76985079487169,0
13.282194915039328,-1.418393961673246,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
55.44116955828122,-26.3070016252932,0
2.515186072090728,-29.87924238034793,0
-10913.048738837242,6631.377041107044,1
12.239775534993896,1.5596256673061362,0
0.0,0.0,0
24.08412175502508,2.423017319423707,0
-12.872652569051752,0.6477970379828548,0
-2538.1632647570223,128.62817151471972,1
-16.486530986130674,-0.0559562248618021,0
-16.486082706729576,-0.0559547033753915,0
-2.6273909592396194,-39.57987784211036,0
13.694467380614697,1.0197542025198345,0
-2.6622345982796105,38.68764275147896,0
2.409688303198436,-0.6229493266528152,0
3.078281834344125,-9.450185377252636,0
5.132672888656089,-1.7750190175147509,0
0.0,0.0,0
8.159075056034453,0.6075629555953128,0
-3.4763067787889668,30.12182841833328,0
-16.454947904164328,1.2083406240135446,0
0.2004234078385707,-4.782231783226962,0
-2.458265471122104,-0.3602979056513504,0
15.103046329752033,0.9940508116724232,0
12.391314638186032,-6.38991060137505,0
95.08723967692822,12.198506979660124,0
-8.142009121362207,-0.8186016568270134,0
0.0,0.0,0
0.5340535777449986,-10.657366826901123,0
-838.7520361039788,1572.7340788580475,1
2.5135463489577887,-29.859763231086617,0
0.7853182994440431,-41.75134605989297,0
-11822.776164570823,-744.243225432001,1
-1020.3251702338456,-8898.74185109511,1
150.88646901393986,-17.243438192126632,0
-1676.2991540227083,9516.447856556624,1
-9.355906872536252,77.3688419574537,0
-5.000093330859272,-0.5037293683735697,0
-12.892285003635152,0.648785010966094,0
3.120891483705236,0.3599092598151401,0
-1183.2761581242085,-6387.4942128313705,1
0.0,0.0,0
-14.869807699997637,-2.101946558906093,0
27.29525891539197,4.458297039757781,0
10081.885218108073,-3989.253214560449,1
1.0206197554116443,2.348661303951303,0
-3.438328573113722,29.79275130639417,0
-8173.604841595516,-446.6400769306347,1
9.21169700281007,1.8900024990489328,0
5.1005063199636425,-114.24488060999828,0
-6811.708471449092,-7332.704499480315,1
0.0,0.0,0
11.515631670091352,0.6456016688462114,0
3283.500609714538,-3197.224455769174,1
-15.921743756028263,155.05561736222717,0
1.483724041154801,-38.09055075586366,0
6226.660556960851,-4931.627285084687,1
0.4725165901691071,-9.429358482156204,0
-10.985949559925755,-1.5529372900900853,0
-10.548767134093396,-4.081629157001771,0
-2951.592332497239,298.3168741920963,1
-16.479380868044245,-0.0559319569538274,0
