Distance,Acceleration,Class
13.776539054223155,0.0331799665236209,0
0.0,0.0,1
38.358619309030665,0.0485284555274133,0
0.0,0.0,0
11.176917552694524,0.3820312429892314,0
0.0,1.0650592079660006e-15,0
0.0,0.0,0
0.2819606906150745,0.4306195418853359,0
0.0,0.0,0
11.09973576133686,2.151966935805067,0
28.034812553265237,0.2036496447392632,0
34.31583347549081,0.0302633824234354,1
34.00553732542964,0.1137994540960748,0
118.88121928041052,0.248231484843407,0
14.033273076048143,0.5615948721152552,0
0.0,2.1529898510263837e-15,0
30.064058913594653,0.1019919504347929,0
33.69817693635951,0.0690829917290541,0
29.934344660365547,1.2017583604776043,0
53.55383964855282,0.2363364311009356,1
12.84553507136403,2.2043147745131875,0
10.20476450270356,1.976854528981392,0
4.3977562848256735,2.0010474308318043,0
13.491512501991444,0.0223679915078437,0
30.23123100878709,0.1891403003358426,0
0.0,0.0,1
11.283853512110454,1.7285647047233272,0
34.425703954946094,0.2009002676997476,0
39.6520866967711,1.0828274257226762,0
11.292161877146452,3.373289331700499,0
15.185767748338211,5.514320983601492,0
0.0,0.0,1
37.63105921615298,0.0902504083816377,0
29.95427272516024,0.0144635449398079,0
12.354391833034889,0.0576781625303202,0
9.21519879867514,1.5589099291943802,0
33.371791147726725,1.3640848331905342,0
206.78423277437736,0.258418703198857,1
29.70930436328386,0.0382294721299433,0
13.61377565847089,0.0443948210676678,1
4.940065606706085,0.9235756149770472,0
42.89151474116701,0.4029187916722291,1
29.958883708310108,1.2012204069165873,1
30.050152259111385,0.0305646778115701,1
13.39828472593393,0.3485617493759799,1
13.540841424253346,6.364704596189873,0
0.0,6.731182077975257e-16,0
33.46915117280697,0.0038982007348015,1
0.0,9.928054277203861e-16,0
0.0,0.0,1
70.74540185420508,0.6828909045414499,0
4.778125399496182,2.160686057523435,1
14.1387426608755,0.0502582065761981,0
13.38069198677175,0.0730359207716609,1
38.140923892387626,0.0359230290529904,1
33.38621211037189,0.0318856582799023,0
29.913632423377297,0.8979438319579318,0
12.461992184662952,0.2691967794527222,0
0.0245043685329916,0.245045992241217,1
0.0,1.6944493823965092e-15,0
12.894533001843392,0.0437539658825195,0
29.96013815782669,1.3041479633858142,0
13.871495440898489,0.1084267346304354,0
0.0,2.8700414568022743e-16,0
1.9405477358453764,1.451753198707663,0
10.692095982476822,2.015359225669341,0
7.684661190745897,1.86638454422321,0
0.0,0.0,1
29.921039997484662,1.3037377767789269,1
0.0,1.316319139352484e-15,0
0.8261916307574687,1.1057212151413058,0
37.51745811005996,0.005840382962572,0
32.85834977048026,1.4046450236288788,0
38.34167111028989,0.0571756869164357,0
7.97188191320108,5.692389160491672,0
34.55750646095821,1.4951918339764254,0
4.239647016596318,2.091295826299536,0
0.0,0.0,1
29.98610881511355,0.0016833309649071,1
33.498272534373,0.3187577127295937,1
15.314207337624657,0.9041319814478476,0
0.4859123716094504,0.2564209833445708,0
11.6713825759581,2.250442974955674,0
13.83913417932085,0.934085731170286,0
15.40462687140517,0.0802955702750576,0
30.675413880474867,0.1120814726588224,1
0.0,0.0,0
30.614308339407348,0.1241360953621759,0
31.56779161088672,0.0168351832766558,0
10.591191109431916,0.0975384331228648,0
8.687708512490792,3.0392598549142424,0
29.99130425632961,1.2272086112245963,1
2.188241843215676,2.102925070491505,0
7.432558135559159,2.86613834569061,0
13.756719249225672,0.0730176270845587,0
31.505776654347976,0.6453928810739739,0
0.0,0.0,1
29.913632423377297,0.8979440115197554,0
13.454177642024158,0.5065765415575059,1
17.221185914819397,0.0082808229623674,0
30.053034983379384,0.1167680956325276,0
9.446247629957426,2.5546525039482644,1
13.315160157153782,0.7546965013002512,1
0.0,0.0,0
0.0,0.0,0
0.8261916307574687,1.1057212236208835,0
34.30747502016184,1.371083430628153,0
31.56239768536205,0.008461683137291,0
13.878890348004138,0.1796175551688447,1
29.90276699934305,0.0707145348090828,1
16.486799014761583,0.0298535233656283,0
0.0,0.0,1
37.49914353820774,0.0460137700016491,0
13.012075033556544,0.0691086609236735,1
15.40462687140517,0.0802955697986205,0
17.140235301649245,0.0135649930987944,0
29.96536960334231,0.3193593622323816,0
3.077199326981951,1.9443144741250216,0
30.285080710875366,0.0709425162433471,0
0.0,1.524776129094888e-15,0
0.0,2.1103352065643127e-15,0
33.265001028393435,0.3783210509548129,0
0.0,0.0,0
74.7666359859352,0.8134738708864289,0
29.72482869332345,0.0499648708945292,0
29.98258226346397,0.0977993437898052,1
29.907123561180963,0.0529377100335481,0
75.05614136138311,0.5933416088949103,0
9.541729322634144,1.9695207505050596,0
11.482105747004384,3.3441501591997045,0
0.0,1.8757612320129068e-16,1
36.431491824956304,0.0139262977768731,0
29.907123561180963,0.0529377208294233,0
13.161622509591927,1.5519335436838286,0
30.053700398896435,0.0550051132125891,1
29.917833037526425,0.062297826551714,0
0.0,8.155875960032475e-16,0
29.97306788671926,0.9865986702456652,0
0.0181993498249401,0.4276997589263239,1
13.600790222192932,0.3145854451370348,1
12.176518719915178,2.747583329891169,1
12.282195587683589,0.0558504662777602,0
30.54051292194345,1.936431338484902,0
29.94689273550697,1.2307675535236369,0
10.71085049165364,0.0541173343829664,1
12.95866707373322,1.0738632003246955,1
16.018838122695037,4.243378109709217,0
0.848637300542772,0.8111403605076867,1
13.163817343164348,0.0244990405323709,1
2.430444687600516,0.3979428220657165,0
11.340295843849974,0.1122339457248719,0
12.8746768318734,0.5874157948414858,0
11.211243791703858,2.042554133199752,0
15.125279378173373,0.0559431376013935,0
59.8663656234265,0.6157360909414679,0
0.0,0.0,1
76.68606539607408,0.5193461168098643,0
13.821712071250497,1.8339980404958005,0
4.293345880452077,2.055052585589663,0
0.0,0.0,1
0.0,8.28290422112212e-16,0
12.42621906110911,1.719377558221228,1
5.290691332870637,2.081136750825644,0
29.713898495189905,0.9275086531421152,0
0.0,0.0,1
16.494939289240108,0.0669400184047058,0
12.176518719915178,2.7475833313405538,1
13.60263052414226,0.064795755347447,1
34.02818944480526,0.1056994839333187,0
15.309501132603556,1.575344556610662,0
7.380494391059184,2.9400409906917275,0
9.44119024874492,2.226083312273831,0
12.42621906110911,1.719377429029787,1
15.02101510497508,0.0994499019632797,0
0.502813909043032,0.3273929569234414,0
33.988463191743634,1.3167518298904648,0
29.9031214412758,0.0308475718080248,0
14.84527748373136,0.126221963588063,0
30.28494537824556,0.0092825278945759,0
13.624628280651118,0.0395480657254649,1
9.940727070840495,1.662916621636532,0
31.554949980159712,0.0349875998998925,0
9.094947017729282e-13,6.812245624205942e-11,1
30.09065974270133,1.201052152049097,1
0.8261916307574687,1.105721217265223,0
13.315160157153782,0.7546964236221557,1
29.959864647122124,0.0103280659928167,0
0.0,0.0,1
3.137229012026273,2.190512118190031,1
38.9144794590727,0.393265943546204,0
10.563499730280911,1.334834055976843,0
36.39987615523528,0.0766775814883989,0
30.169558104912152,0.0076662038573887,0
8.963890403745209,3.1436573299267474,0
3.221491480105731,2.6989658506578955,0
15.399248128412832,0.0419244585998249,0
18.020824912235888,2.57177056536028,0
34.857506234174714,0.4875631165871936,0
30.345601114459303,0.0805565661625056,1
3.080802471998759,1.849766801668483,0
0.0,0.0,1
34.44158570370141,0.0626455575546008,0
40.21136100224008,0.2298110230210882,0
11.979966965072403,0.058457654746913,0
15.198137747136828,2.852066919181814,0
34.82603425388339,0.9487784382667688,0
10.886638513130723,9.096688653949837,0
34.320782604758946,0.0050085305552276,1
0.0,7.857856236920112e-16,0
33.736591477221104,0.8117273117793427,0
35.13461777142849,0.000850359414932,0
29.73425687401151,0.008057089187694,0
14.434609325271772,0.0101581662180793,0
12.240684268024276,0.0873321031654816,0
0.0,0.0,1
13.494890743514668,0.0720202237081344,0
0.0,1.5136808830439312e-15,0
0.0,1.059157825932388e-15,0
30.0584069535688,1.2074910987682488,0
0.0,0.0,1
17.210898798578512,0.0008229492060963,0
0.0,1.6667293414986846e-16,0
38.101753464783606,1.657570318165752,1
28.250770138012893,0.0142225582362363,0
3.813980226429108,1.8019526918348012,0
8.087887099045403,2.0458079731891234,1
13.555497597629728,1.4854529159012493,0
33.986516438399924,0.1020780892368956,0
33.490385956674736,0.0470892851812847,1
37.38555541011348,0.1520151765583372,0
33.38992560411253,0.0066845105920908,0
5.883109310012721,0.8715516458942413,0
79.34078424690509,0.0226718485064603,0
34.45728366064324,1.9334861681768267,0
44.31938433784232,0.0138656756491,1
59.8062373788451,0.0436644722550182,0
34.816765982837744,0.026392581966287,0
39.65712714064384,0.0229414714191824,0
0.0,0.0,0
0.0,6.721441747475027e-17,0
0.0,1.1450693990479942e-15,0
42.269284662210325,2.065053106127384,1
30.21713524293521,1.009845596000813,0
0.0,6.721441747475027e-17,0
29.9031214412758,0.0308475712677894,0
3.7882963174497455,1.789467073018944,0
0.0,6.588489873571143e-16,0
13.561699642304315,0.0028609644305798,0
0.0,6.456529217665536e-17,0
22.0620143196857,3.028159813844228,0
32.85834977048026,1.4046449977770208,0
0.0,0.0,1
8.304326725360635,3.096573612519709,0
34.70900905588578,1.0590880486060317,0
0.0,2.143442315333107e-15,0
44.3347740767125,1.811072756485699,1
17.83968159238659,4.289517674030377,0
38.33320992646306,1.6685262583676903,0
0.0,0.0,1
37.43267255583006,1.231197879233236,0
12.30010028001594,0.4496755038924002,0
29.71375617128232,0.0182689836228594,0
13.378652670852556,0.0896900381240253,1
14.1387426608755,0.0502582120804011,0
35.036781827352094,1.169918820221687,0
95.18827051068084,0.5124995973715513,0
33.490385956674736,0.0470892905016783,1
0.0,0.0,1
34.70900905588578,1.0590880695660858,0
0.0,0.0,0
12.606475872359535,0.5682000030345016,0
38.42417673535924,1.4010588482163813,0
105.61171018975423,0.4685097326618754,0
28.262607777794585,0.0077384086694893,0
13.928026905345758,0.060875388590358,0
76.25223187754142,0.0144814337253858,1
29.7225628913259,0.0457366707486706,0
9.44119024874492,2.2260831552542037,0
0.0,9.070742409784001e-16,0
39.65357108355768,1.72762315847725,0
2.717967229871876,1.725097797111816,0
38.358619309030665,0.0485284546747014,0
30.74002068642997,0.0405765997378037,1
35.910021644962,0.6325630573412864,0
36.74988853914489,1.675062608213326,0
2.7284841053187847e-12,3.268800524226988e-09,0
20.706937318119603,2.966751339055872,0
13.39336629832966,0.0587049028478546,0
16.498050380099368,1.2719994062865874,0
0.0,1.9066118766207416e-15,0
29.7225628913259,0.0457366744103563,0
0.0,8.041986157776087e-16,0
70.73238789141944,0.7289738968160466,0
12.083236851195478,1.4360614736506605,0
12.176518719915178,2.7475832211173623,1
0.0,0.0,1
32.96057970511719,0.0106531466021168,0
9.93572830291899,6.175731276492543,0
0.0,0.0,0
1.5989171072305637,1.2696644294618389,1
9.431995584330968,4.551544741555822,1
29.90919968392042,1.220168778609375,0
13.63049878053446,0.0275508076499417,1
17.092262119246026,0.2022936775273485,0
0.0,0.0,1
29.917088652429257,1.3110705128825009,1
0.0,0.0,0
12.894533001843392,0.0437539716022501,0
0.4479445972996222,0.1576803601859637,0
11.353725052009416,7.345905164719191,0
10.004637248600154,5.928432900256484,0
34.02818944480526,0.1056994851403665,0
6.661951869186339,1.794632319023273,0
4.634474108902035,1.879308090108736,0
0.0,0.0,1
29.914332248200004,0.0927229369012429,0
42.62497972986858,3.6055775078969714,0
29.71220984102827,0.0763479613448198,0
3.5587062643563265,2.158952846961305,0
17.0899834561945,0.0238257559411862,0
2.196129989251314,2.08569726633132,0
2.607879211171282,1.7050974359782185,0
29.91112255292545,0.018496273169623,0
38.2277101185677,0.9573477560561924,0
13.492487000768335,0.0414915572375247,0
29.737636319335063,0.0681526846402261,0
38.31975883348364,0.0073205284799483,0
12.866189228809615,0.4564709862028218,0
15.368355718757174,0.0272892120847282,0
34.001514465689816,0.0707142122037704,0
0.0181993498249401,0.4276997588127381,1
13.074314431269094,1.382999591946627,0
30.74002068642997,0.0405765989089332,1
13.872590277121851,0.2593903239531894,1
10.20476450270356,1.9768545315992117,0
14.453750722681267,0.0716037930228802,0
43.54887216897215,0.4138476926910344,0
10.886638513130723,9.096688180414612,0
0.0,0.0,1
12.975930108792047,0.0369097440855972,1
38.10132570151615,1.5002179335700894,1
1.6443645847691597,1.3197234343075075,0
19.60131071510701,1.8899693763855727,0
29.96536960334231,0.3193593629596848,0
2.3903567204179024,1.6598538037719317,0
29.73801435421995,0.0793266886625909,0
30.496223382848846,0.0313411009990826,0
1.821117139622403,1.3325934456695248,1
39.6488815268203,1.9204585144725737,0
29.93323182322281,1.3035570921720716,0
34.001514465689816,0.0707142121906502,0
15.3738967326024,0.2312300951270158,0
0.0,3.0497544606600397e-16,0
12.47162211016099,0.1182619995134247,0
13.950408064399848,0.0457492988662155,0
158.55618896606506,0.7487945273697407,0
72.833568735766,0.8811261352447654,0
0.0,0.0,1
15.368355718757174,0.0272892089530276,0
13.930779658352137,0.0627164082041613,0
13.817962613569964,1.5885949304324352,0
15.365423830433102,0.4125467505174371,0
36.41474998844208,0.1146403860551879,0
30.531545015867536,0.112395426547778,0
0.918149406463684,1.1678853431820928,0
38.96010439462212,0.0435828903758908,0
0.6882268469994194,0.6338382431645624,1
29.73420642057989,0.0736277411300133,0
0.0,2.1434423205030786e-15,0
14.964566590249456,1.823250175176532,0
13.39250393085072,0.0467069232229688,1
89.81502834534228,0.4082257499899046,1
0.0,1.541214620192833e-15,0
10.709409192256173,2.4946064296514447,0
35.2517767831834,0.282200747837821,0
14.443185195945071,0.2516680147866516,0
44.3347740767125,1.8110722102550003,1
29.89099769117684,0.0517905522686783,0
0.0,0.0,1
104.5047546954242,0.3829666797891596,0
30.07091211271801,0.1215304542433148,0
72.85662132824712,0.0247760811893925,0
14.796105334567464,0.2947777133173836,0
29.93252165015715,0.0634285389364103,1
38.348976361104654,1.263498629931903,0
34.44158570370141,0.0626455561739606,0
9.972054231698626,3.258638820599648,0
11.210196544276611,0.0012008138127546,0
30.52468728591288,0.0359388276905106,0
10.848701211060506,2.453595686240777,1
31.72470622648036,0.804455536246558,0
6.788649112429348,2.3105020924077087,0
12.481459463191449,0.2280260733567831,0
5.14019605172795,2.604004385675863,0
16.428210948571415,0.059676315809006,1
0.0,1.0868127613143297e-15,1
30.78684134103089,0.0429563984656365,0
33.39722590630055,1.037906349308995,0
17.777191141876255,1.0093804199138967,0
0.0,1.7313688769735402e-15,0
31.59123901306747,1.0397934427511464,0
35.05830904670009,0.3054345906397057,0
30.010548428094356,0.0812044432363753,1
33.41123801485015,0.0022424308705174,0
10.912858645086247,2.4155629956896947,0
13.837703209317732,0.5481805456431236,0
21.60414387171429,2.89145974773771,0
38.31975883348364,0.0073205301665141,0
29.941466782587376,0.0942604276039249,0
29.731932052001373,0.0059576665693675,0
7.590105614940414,1.8892611369890333,0
0.4446197956565025,0.0556501209603613,0
