Distance,Acceleration,Class
4.786429814686072,2.1136549732035226,0
16.486625945163787,0.0309496012419919,0
3.281471227712412,1.9435440137522968,0
13.848521631306228,0.0546989652607858,0
0.0,1.528536405894416e-15,0
0.0,0.0,0
0.0,1.4678827296696613,1
0.0,0.6237698946594534,1
0.0,2.470834845248421e-16,0
0.0,1.036033182231791e-15,0
0.0,1.7022280161209986,1
0.0,1.9317561126584684,1
3.2231724307723355,2.0102065082994525,0
11.463576408491408,1.9883219056372985,0
0.0,0.0,0
35.35671884500664,0.0397910847764264,0
38.34542821043018,0.0272772598341246,0
12.894533001843392,0.0437539658718546,0
11.135437853975647,0.0665840220639554,0
2.7284841053187847e-12,3.268800524226988e-09,0
29.70930436328386,0.0382294721299433,0
10.99974138820388,0.4707675987915251,0
3.2560744854513675,0.7925653875928559,0
14.436216276801716,0.0261790229622541,0
81.17920207360298,0.3138931717141353,0
39.00702812692482,0.0617912723523671,0
39.63243863891842,0.030909042817593,0
8.780101096732452,1.7842349945155007,0
37.62481298212935,1.6367513090189485,0
0.0,0.4604552679062996,1
13.278568318215791,1.6314954415129694,0
30.053034983379384,0.1167680724923601,0
12.893979686416827,0.0608823680535808,0
12.876948508930576,0.0949239144570638,0
0.0,3.795066970874495e-16,0
39.66664760321784,0.0445354176474699,0
188.17169036765236,0.635590151185497,0
13.357714744356825,1.7000212424202217,0
13.767676906430342,0.0983683391035728,0
118.93699962299068,0.8677019775474532,0
14.219346809795322,0.8228760119082291,0
0.5588546693767659,0.4244773827512687,0
0.0,4.551544608824746,1
0.0,2.6431705107726797e-16,0
0.5385437689702074,1.4927651081546316,0
7.969578024362406,3.0630221055000884,0
23.980282344242685,0.0116050569037893,0
33.65374569467685,0.9948446767197896,0
29.96442057091355,0.0057811385191335,0
104.09309212671197,0.1646036844275316,0
37.53654054733074,1.5287181792027351,0
40.43704747320356,0.3491122240989787,0
0.0,4.155537926229076e-17,0
13.401554258573594,0.0874469490067265,0
29.93246991669624,1.306080846002302,0
8.534046367019279,2.0994498897111185,0
35.93203571855569,1.4733096104232768,0
7.360168627687426,1.8758425177349516,0
0.0,0.0695118976703768,1
3.080802471998759,1.8497667338220056,0
0.5588546693767659,0.4244773664780697,0
12.02840292078496,0.0788439297697608,0
13.584278107629444,0.0181154444311287,0
23.925289456745784,0.0317696293499072,0
0.0,1.9461793240724072,1
72.8435516573701,0.7939300655067556,0
39.64808787672652,0.0482818255848518,0
7.380651314583003,2.228033881778986,0
29.91112255292545,0.0184962731700267,0
38.31975883348364,0.0073205284912935,0
0.0,0.121245863886223,1
34.70118192350664,0.1308417969367447,0
29.97805626026116,0.9119172394574224,0
14.95730601102709,1.8985998240817832,0
0.0,1.0650591622256422e-15,0
29.737636319335063,0.0681526853684157,0
35.372015847658496,1.4581059472173634,0
34.57761518511506,1.0958892521707877,0
33.373920533340325,0.1188988381479247,0
12.255464131944926,0.020676936751086,0
161.80458304722657,1.0186388198290195,0
17.919553268398392,3.3755345263140337,0
29.93759185830168,0.0015399323043935,0
0.0,0.0695118989653907,1
27.015398448439427,0.0073156029031432,0
29.721199377751912,0.0385820245742764,0
34.01048769398882,0.0330364640563721,0
30.614308339407348,0.1241360953621759,0
30.293405291314247,0.0252356863397595,0
38.9144794590727,0.3932659405031261,0
0.0,0.0581722271533276,1
39.74074949307536,0.0609229331271237,0
0.0,0.0016833309649071,1
0.0,1.990570575936209,1
0.0,0.0232209554368557,1
0.0,0.8111403605047357,1
0.0,0.008155711142083,1
70.7348082955568,0.0240734616127697,0
33.371791147726725,1.3640848069886145,0
14.142781355154243,0.0093702620796266,0
0.0,1.435711325965152,1
12.437406496370956,0.0052960449737978,0
33.38764497750358,1.33670755118571,0
17.102922418985163,0.0684441033480059,0
0.0,6.588489564418324e-16,0
17.102922418985163,0.0684440997905466,0
0.0,1.3688361875319632,1
0.0,0.6112748517257726,1
36.40397038068338,0.0666536670785196,0
13.999167538097169,0.0594726889201013,0
52.35348884329808,1.6452146489056556,0
5.430932101811278,2.240443789643264,0
0.0,1.4535281404027105,1
0.0,1.5247761265432226e-15,0
36.639631944087206,0.3660381707496544,0
0.0,8.326448245253888e-16,0
15.422819783210649,0.0804748627066805,0
15.392469602157307,0.0726301664995904,0
0.0,4.707015248301955e-16,0
33.38764497750358,1.33670755085503,0
0.0,1.7022280161395766,1
29.990327198984986,0.0969529359380761,0
11.28610477972259,0.0092376116153643,0
29.719771148514734,0.0410071478305334,0
12.883327065458854,0.0320032612179671,0
33.35967821077569,0.1078259488916942,0
6.146765305303078,2.050940387501486,0
30.21713524293521,1.0098455872388437,0
140.93684238602174,0.8890503036320898,0
29.719771148514734,0.0410071562052869,0
0.0297223436829154,0.4466310088753362,0
0.0,0.1076038817003225,1
33.933077087705975,0.0479136080844821,0
15.38101819874067,0.5359473723231859,0
0.0,0.0398571047930964,1
34.01048769398882,0.0330364640563721,0
29.901718907329947,0.3266824215878524,0
29.72298248673448,0.0370534862595426,0
6.338337100734445,1.7998099938475152,0
3.998387415609176,4.503732804039143,0
0.0,0.0,1
0.0,1.0738631731733308,1
33.389925144983906,0.1013537012571462,0
0.0,4.30515073972193e-16,0
2.2999949483452395,1.5686045284247938,0
0.0,0.1212458568001515,1
34.01048769398882,0.033036464801165,0
34.2194423993224,0.1971214642018229,0
29.973629904704268,1.1166333801288508,0
0.0,1.7920821302822656,1
0.0,0.0,1
68.04116967422539,0.0422732807805139,0
0.0,6.390446200745168e-16,0
71.68873674742291,0.3407259953401917,0
59.8663656234265,0.6157360909414679,0
6.574629085900117,2.2586212183240826,0
11.393211880314697,0.0429133505573498,0
34.816765982837744,0.0263925812153514,0
30.1340119002445,0.0606378443332107,0
30.50367608615549,0.0575924003131379,0
17.095548715792873,0.0088282160108301,0
78.39192607237393,0.7800168528281093,0
10.7674462077091,0.1680152774426146,0
0.0,0.0436139642824276,1
0.0,1.2039783492460194,1
11.406885614374213,0.067858209080204,0
12.370927116357793,0.041092553707934,0
5.035996873147346,2.573017808291841,0
0.0,0.0,1
0.0,1.740555151650572,1
0.0,3.284861518748246e-16,0
29.89394898745271,1.3048767284852714,0
11.091834093089876,0.0366282184055763,0
15.391129280933074,0.0134499220751584,0
14.335725475565452,0.2070596052266465,0
39.66664760321784,0.0445354171278775,0
0.0,5.165303477370366e-16,0
38.96010439462212,0.0435829019325366,0
6.990872079113131,2.843476010112101,0
16.479475785894145,0.0695291861323966,0
0.4126765890380026,0.4412048124539328,0
11.191454881153902,2.712615165429475,0
7.326333093721559,2.938717895015899,0
0.0,1.7920821630430948,1
35.50814056596572,0.5029417394885276,0
0.0,0.4005647948994988,1
0.0,1.9847019211486017,1
0.0,2.8231803312211783e-16,0
19.74489414816913,0.3495780497154853,0
0.0,0.0281666717788682,1
14.313381059978884,0.0056487210732793,0
34.024019145252446,0.0090114057516616,0
9.93572830291899,6.175730919778582,0
0.0,0.0550051038806607,1
0.0,5.570951900729986e-16,0
0.4361843939121196,0.0013826741256439,0
11.128678948080648,0.1686492108486214,0
3.4527139480142304,1.3451668351679995,0
38.96010439462212,0.0435828813454818,0
0.0,0.2997038141140993,1
0.0,6.159891112521614e-16,0
0.0,0.0396106518227043,1
13.055319493304008,0.0286293144135411,0
16.494939289240108,0.0669400153996142,0
34.832354754178674,1.0160134412354036,0
17.084201849281737,0.0113337088041746,0
13.510123287138043,0.2963581484802836,0
0.0,1.731368802749456e-15,0
0.0,1.767184762341294,1
0.0,0.0,1
0.0,0.0,0
29.73425687401151,0.008057089187694,0
0.0,1.0360331675135773e-15,0
178.26500022077616,0.3740040912167267,0
0.0,1.4663605687447092e-15,0
13.93523298850066,0.0382543614902512,0
12.424488427604182,0.0194131405371494,0
0.0,0.0,1
0.0,0.1328298135378355,1
0.0,2.5860883758441005,1
14.13581352599701,0.0404671672065738,0
11.340295843849974,0.1122339457248719,0
0.0,1.657570318165752,1
0.0,0.0741784663166264,1
37.51516192609699,0.0729691186980644,0
0.0,3.7528282649631564e-16,0
0.0,0.0102215122374444,1
16.498050380099368,1.2719994055137895,0
29.723770206456532,1.1864535594942205,0
0.0,1.4843451369910156e-16,0
15.42831204324905,1.200528600424821,0
81.86277710794366,0.7511391961776134,0
79.34078424690509,0.0226718485064603,0
33.40012053856343,0.3242491453062935,0
14.7752333791737,0.1038278512873626,0
11.578864379365422,3.276295519824503,0
59.95609403794785,0.0266023636129838,0
0.0,0.0656874527456283,1
13.934930023552685,0.7776366809272683,0
29.723770206456532,1.1864535631889512,0
0.2495884687479226,0.9920440222113164,0
83.52007455634028,1.2169724802036197,0
0.0,0.0043780177317881,1
0.0,7.158799282750892e-16,0
0.0,0.0,0
10.591191109431916,0.097538434076681,0
13.596069744605431,0.0523240846423937,0
13.914176393070036,0.0711844010562488,0
11.979966965072403,0.058457654746913,0
0.0,0.0,1
